outer_width,inner_width,outer_height,inner_height,mass,deflection,rotation,Iy,Ix,A,m,j,sigma_y,norm_mass,norm_deflection,norm_rotation,composite_score
0.060000000000000005,0.054999999999999966,0.09,0.07699999999999994,8.96467500000005,0.004543920426167888,0.08286825844511173,5.524270833333364e-07,1.5525570833333393e-06,0.0011650000000000063,8.96467500000005,1.0913183551074354e-06,21146222.481889337,0.6787439613526525,0.6940712175255828,0.06089252053679218,3.485266839645915
0.060000000000000005,0.054999999999999966,0.09,0.07799999999999994,8.541450000000046,0.004799210761954307,0.08370117930569766,5.385625000000031e-07,1.4699700000000058e-06,0.001110000000000006,8.541450000000046,1.0804585102277177e-06,22334277.230147466,0.545893719806756,0.8663890227188185,0.06201658686981474,3.43247579172772
0.060000000000000005,0.05599999999999996,0.09,0.07399999999999994,9.664920000000048,0.0040221654400892795,0.0964546793693553,5.370346666666703e-07,1.7539546666666723e-06,0.0012560000000000062,9.664920000000048,9.375973471502675e-07,18718110.635318525,0.8985507246376788,0.3418930836658203,0.07922804203696446,3.4586663832816416
0.060000000000000005,0.05599999999999996,0.09,0.07499999999999994,9.234000000000052,0.00420861795302012,0.09673733688613734,5.224000000000035e-07,1.6762500000000058e-06,0.0012000000000000066,9.234000000000052,9.348577747533258e-07,19585812.080536846,0.7632850241545864,0.4677462136013211,0.07960950180514333,3.3049570014715446
0.060000000000000005,0.05599999999999996,0.09,0.07599999999999994,8.803080000000055,0.004419002452793023,0.09714092764915737,5.077653333333369e-07,1.5964453333333393e-06,0.001144000000000007,8.803080000000055,9.309737274031645e-07,20564886.760920435,0.6280193236714942,0.6097531373490083,0.0801541667433111,3.1837184124558098
0.060000000000000005,0.05599999999999996,0.09,0.07699999999999994,8.37216000000005,0.00465806328267749,0.09769177796889719,4.931306666666703e-07,1.5145126666666726e-06,0.0010880000000000065,8.37216000000005,9.257242869070291e-07,21677413.614676405,0.49275362318839955,0.7711162276769912,0.08089756546010957,3.1013908903792906
0.060000000000000005,0.05599999999999996,0.09,0.07799999999999994,7.941240000000053,0.004931891413839513,0.09842503097091464,4.784960000000035e-07,1.430424000000006e-06,0.0010320000000000069,7.941240000000053,9.188277677419437e-07,22951738.43559662,0.35748792270530694,0.9559468144543988,0.0818871252756432,3.0662445223003614
0.060000000000000005,0.05699999999999996,0.08,0.06199999999999996,9.741870000000041,0.004940463859001263,0.1411017883975037,4.831695000000028e-07,1.427942000000004e-06,0.0012660000000000054,9.741870000000041,6.409249133127013e-07,20437006.54508371,0.9227053140096575,0.9617331084434044,0.13948144004890103,4.831063598964683
0.060000000000000005,0.05699999999999996,0.09,0.07199999999999994,9.972720000000049,0.003768389166522431,0.12183814568882226,5.088420000000035e-07,1.8720720000000056e-06,0.0012960000000000063,9.972720000000049,7.42260570247943e-07,17537101.938386932,0.9951690821256027,0.1705972516616542,0.1134842376196431,3.4401859873197598
0.060000000000000005,0.05699999999999996,0.09,0.07299999999999994,9.534105000000052,0.003925448782161156,0.12177144199500584,4.934092500000035e-07,1.7971692500000057e-06,0.0012390000000000066,9.534105000000052,7.426671641175619e-07,18268016.49315995,0.8574879227053123,0.276610541071876,0.113394217810973,3.239079068070662
0.060000000000000005,0.05699999999999996,0.09,0.07399999999999994,9.095490000000053,0.004101123857390989,0.12179121741793714,4.779765000000036e-07,1.720186000000006e-06,0.0011820000000000068,9.095490000000053,7.425465761344628e-07,19085562.549631193,0.7198067632850212,0.39518903444691517,0.11342090568516398,3.063219264434058
0.060000000000000005,0.05699999999999996,0.09,0.07499999999999994,8.656875000000047,0.004298776863753199,0.12191290792506765,4.6254375000000356e-07,1.6410937500000058e-06,0.0011250000000000062,8.656875000000047,7.4180538415606e-07,20005388.174807128,0.582125603864728,0.5286023583052664,0.113585132814759,2.9171666610194755
0.060000000000000005,0.05699999999999996,0.09,0.07599999999999994,8.218260000000049,0.004522635206498755,0.12215640831556668,4.471110000000035e-07,1.5598640000000059e-06,0.0010680000000000064,8.218260000000049,7.40326706915897e-07,21047166.611960962,0.4444444444444371,0.6797039586744312,0.11391374817786236,2.806654998860036
0.060000000000000005,0.05699999999999996,0.09,0.07699999999999994,7.779645000000052,0.004778088417241598,0.12254778557276413,4.316782500000036e-07,1.4764682500000061e-06,0.0010110000000000067,7.779645000000052,7.379623472938234e-07,22235979.33785563,0.3067632850241466,0.8521317024398634,0.1144419304087851,2.7389951903609515
0.060000000000000005,0.05799999999999996,0.08,0.06099999999999996,9.711090000000041,0.004822321745837751,0.2004852290849379,4.481806666666696e-07,1.4629251666666704e-06,0.0012620000000000053,9.711090000000041,4.5108386243568624e-07,19948293.094508886,0.9130434782608652,0.8819886497332273,0.21962221881247934,4.722729953061529
0.060000000000000005,0.05799999999999996,0.09,0.07099999999999995,9.864990000000049,0.00368372800840096,0.17381438423830817,4.655873333333366e-07,1.9150968333333375e-06,0.0012820000000000062,9.864990000000049,5.203001575113909e-07,17143110.953223303,0.9613526570048293,0.11345202167216291,0.18362864465193454,3.294590659010748
0.060000000000000005,0.05799999999999996,0.09,0.07199999999999994,9.41868000000005,0.0038320578324826824,0.1733481946137895,4.493280000000035e-07,1.8409680000000057e-06,0.0012240000000000063,9.41868000000005,5.216994137055938e-07,17833399.331221346,0.8212560386473402,0.21357281023129238,0.18299949957162376,3.073913235976229
0.060000000000000005,0.05799999999999996,0.09,0.07299999999999994,8.97237000000005,0.003997558396334806,0.17295970911604558,4.330686666666703e-07,1.7647511666666724e-06,0.0011660000000000064,8.97237000000005,5.228712048553475e-07,18603595.861059483,0.6811594202898507,0.3252836348239642,0.18247521990767793,2.8765207504251586
0.060000000000000005,0.05799999999999996,0.09,0.07399999999999994,8.52606000000005,0.004183244386966675,0.17266090092324526,4.1680933333333695e-07,1.6864173333333394e-06,0.0011080000000000065,8.52606000000005,5.237760895104994e-07,19467730.11109145,0.5410628019323616,0.450619371730138,0.1820719640337383,2.7064991132910987
0.060000000000000005,0.05799999999999996,0.09,0.07499999999999994,8.079750000000052,0.004392883187390528,0.1724670037157008,4.0055000000000357e-07,1.6059375000000057e-06,0.0010500000000000067,8.079750000000052,5.243649483585492e-07,20443334.50087558,0.40096618357487246,0.5921229576810125,0.18181029052622824,2.5689547566128708
0.060000000000000005,0.05799999999999996,0.09,0.07599999999999994,7.633440000000052,0.004631245400558163,0.1723976739409945,3.8429066666667035e-07,1.5232826666666726e-06,0.0009920000000000068,7.633440000000052,5.245758218750099e-07,21552610.174342692,0.2608695652173828,0.7530144904040236,0.18171672669644426,2.4703544031566396
0.060000000000000005,0.05799999999999996,0.09,0.07699999999999994,7.187130000000053,0.004904462565391288,0.1724786895949205,3.6803133333333696e-07,1.4384238333333397e-06,0.0009340000000000069,7.187130000000053,5.243294212713018e-07,22824091.717056405,0.12077294685989372,0.9374326824994378,0.1818260611762674,2.419010266754824
0.06999999999999999,0.06099999999999996,0.09,0.08199999999999993,9.988110000000052,0.00486627178333957,0.05056949090241972,1.02146316666667e-06,1.4497126666666743e-06,0.0012980000000000066,9.988110000000052,1.7883441158512807e-06,22646361.761801872,1.0,0.9116543790572311,0.017303796912651433,4.840612555027114
0.06999999999999999,0.06199999999999996,0.09,0.08099999999999993,9.83421000000005,0.004682149849026489,0.051179311732774756,9.637860000000036e-07,1.5067215000000076e-06,0.0012780000000000066,9.83421000000005,1.767035320231222e-06,21789506.222616345,0.9516908212560375,0.7873743607360236,0.01812677913943315,4.447947964379593
0.06999999999999999,0.06299999999999996,0.09,0.07999999999999993,9.695700000000052,0.004509233521092979,0.05319261509508552,9.055200000000037e-07,1.5645000000000078e-06,0.0012600000000000068,9.695700000000052,1.7001542664386235e-06,20984798.657718014,0.9082125603864724,0.6706579875141848,0.020843827822957097,4.086797484010744
0.06999999999999999,0.06299999999999996,0.09,0.08099999999999993,9.210915000000055,0.004823938875734431,0.05483913042823777,8.846827500000036e-07,1.4624347500000076e-06,0.001197000000000007,9.210915000000055,1.6491080509615454e-06,22449355.432780728,0.7560386473429933,0.8830801923239402,0.02306587860879032,4.05734220528565
0.06999999999999999,0.06399999999999995,0.09,0.07899999999999993,9.572580000000062,0.0043468117757055015,0.05692117854540415,8.467186666666715e-07,1.6229586666666748e-06,0.0012440000000000081,9.572580000000062,1.5887874040555859e-06,20228930.147327535,0.8695652173913061,0.5610253271370987,0.025875701609973597,3.7566220080580894
0.06999999999999999,0.06399999999999995,0.09,0.07999999999999993,9.080100000000058,0.004635656013853878,0.05818423025818317,8.248733333333382e-07,1.5218333333333419e-06,0.0011800000000000074,9.080100000000058,1.5542983226837152e-06,21573136.02015101,0.7149758454106268,0.7559915995857421,0.02758024999432145,3.6844909853976864
0.06999999999999999,0.06399999999999995,0.09,0.08099999999999993,8.587620000000058,0.004974583642715682,0.05978694602910623,8.03028000000005e-07,1.4181480000000083e-06,0.0011160000000000076,8.587620000000058,1.5126320627400863e-06,23150416.952250265,0.5603864734299485,0.9847635385817997,0.029743191186875517,3.6804296886403205
0.06999999999999999,0.06499999999999995,0.09,0.07699999999999994,9.965025000000056,0.003964174331215739,0.06232333980235261,8.103229166666713e-07,1.7796129166666733e-06,0.001295000000000007,9.965025000000056,1.451071970528822e-06,18448235.114799004,0.9927536231884069,0.3027498055976259,0.03316617526940727,3.6169266560298796
0.06999999999999999,0.06499999999999995,0.09,0.07799999999999994,9.464850000000055,0.0041942056490448755,0.06308208009663788,7.874375000000046e-07,1.682010000000007e-06,0.0012300000000000071,9.464850000000055,1.433618729097e-06,19518740.97062435,0.8357487922705304,0.45801808746156153,0.03419013139858108,3.4574726831332954
0.06999999999999999,0.06499999999999995,0.09,0.07899999999999993,8.964675000000062,0.004459713220859332,0.06403724410174788,7.645520833333384e-07,1.5818720833333419e-06,0.001165000000000008,8.964675000000062,1.4122352197612569e-06,20754344.074913234,0.6787439613526564,0.6372324000453697,0.03547917067165662,3.346175854820365
0.06999999999999999,0.06499999999999995,0.09,0.07999999999999993,8.464500000000063,0.004769371838028141,0.06524660044111406,7.416666666666717e-07,1.4791666666666754e-06,0.001100000000000008,8.464500000000063,1.3860592105263257e-06,22195414.647887193,0.5217391304347806,0.8462481197565281,0.037111254594674986,3.294824885412073
0.06999999999999999,0.06599999999999995,0.09,0.07599999999999994,9.880380000000057,0.00383797020222159,0.07269872358260433,7.516920000000045e-07,1.8381320000000064e-06,0.0012840000000000074,9.880380000000057,1.243978532775464e-06,17860913.960477203,0.9661835748792283,0.21756358635589992,0.047168249357652535,3.3808461467071376
0.06999999999999999,0.06599999999999995,0.09,0.07699999999999994,9.372510000000057,0.0040507713843871045,0.07322938550555556,7.277340000000046e-07,1.7415685000000068e-06,0.0012180000000000073,9.372510000000057,1.234963954327819e-06,18851235.25144137,0.8067632850241538,0.36120174069624195,0.04788440287238966,3.190577739337335
0.06999999999999999,0.06599999999999995,0.09,0.07799999999999994,8.864640000000055,0.0042951905452722075,0.07391490215116796,7.037760000000046e-07,1.642464000000007e-06,0.0011520000000000072,8.864640000000055,1.2235104000000108e-06,19988698.382430214,0.6473429951690789,0.5261816378833017,0.04880954020358506,3.043201801477425
0.06999999999999999,0.06599999999999995,0.09,0.07899999999999993,8.356770000000061,0.004578635925474353,0.07479619874432282,6.79818000000005e-07,1.540785500000008e-06,0.001086000000000008,8.356770000000061,1.2090942188930613e-06,21307779.37616873,0.4879227053140067,0.7175037482880555,0.049998891889501504,2.9487745044076323
0.06999999999999999,0.06599999999999995,0.09,0.07999999999999993,7.848900000000061,0.0049110308693003524,0.0759306050121845,6.55860000000005e-07,1.436500000000009e-06,0.0010200000000000079,7.848900000000061,1.1910303030303139e-06,22854658.893142913,0.32850241545893233,0.9418662060402548,0.05152982712478431,2.920769485582091
0.06999999999999999,0.06699999999999995,0.08,0.06499999999999995,9.58027500000005,0.004854113724815603,0.10535824470564703,6.575337500000043e-07,1.453343750000005e-06,0.0012450000000000065,9.58027500000005,8.583633084396856e-07,20079805.620659187,0.8719806763285003,0.9034478405926736,0.09124382710368943,4.514081537274537
0.06999999999999999,0.06699999999999995,0.09,0.07499999999999994,9.811125000000054,0.003718808450704213,0.09080388893485168,6.927312500000049e-07,1.8970312500000064e-06,0.001275000000000007,9.811125000000054,9.959446952962698e-07,17306366.19718304,0.9444444444444443,0.13713088442379448,0.07160203147225958,3.1791971336531812
0.06999999999999999,0.06699999999999995,0.09,0.07599999999999994,9.295560000000053,0.00391590199170084,0.09109203166756787,6.676676666666715e-07,1.8015506666666732e-06,0.0012080000000000068,9.295560000000053,9.927943184643627e-07,18223588.216225512,0.7826086956521718,0.27016657611059475,0.07199089380033662,2.960150132978041
0.06999999999999999,0.06699999999999995,0.09,0.07699999999999994,8.779995000000051,0.0041412363422217375,0.09150550304581187,6.42604083333338e-07,1.7035240833333402e-06,0.0011410000000000066,8.779995000000051,9.883083365124053e-07,19272235.609231353,0.6207729468598987,0.42226446339172397,0.07254889309888411,2.7793966604620284
0.06999999999999999,0.06699999999999995,0.09,0.07799999999999994,8.264430000000056,0.0044011582899125025,0.09207404783336974,6.175405000000048e-07,1.6029180000000072e-06,0.0010740000000000072,8.264430000000056,9.82205666254647e-07,20481844.673277017,0.4589371980676279,0.5977085490820464,0.07331617134193313,2.64554486370891
0.06999999999999999,0.06699999999999995,0.09,0.07899999999999993,7.748865000000061,0.00470407477484228,0.09283826858387546,5.924769166666721e-07,1.4996989166666752e-06,0.0010070000000000079,7.748865000000061,9.74120401817192e-07,21891539.11837958,0.29710144927535703,0.802173413289123,0.07434752360754504,2.5699986980118625
0.06999999999999999,0.06799999999999995,0.08,0.06399999999999995,9.603360000000054,0.004699421152736758,0.14771215331139462,6.096960000000044e-07,1.5011840000000052e-06,0.001248000000000007,9.603360000000054,6.122424558139652e-07,19439895.44253063,0.8792270531400957,0.7990322761796745,0.14840244203157582,4.384148153811212
0.06999999999999999,0.06799999999999995,0.08,0.06499999999999995,9.080100000000051,0.004931773040400787,0.14762419344649771,5.834933333333378e-07,1.4304583333333384e-06,0.0011800000000000066,9.080100000000051,6.126072521419944e-07,20401055.605720706,0.7149758454106245,0.955866913853808,0.14828373600863115,4.20494509994812
0.06999999999999999,0.06799999999999995,0.09,0.07399999999999994,9.757260000000054,0.003606269937364226,0.1280064369689382,6.335026666666715e-07,1.956230666666673e-06,0.001268000000000007,9.757260000000054,7.064929986207029e-07,16782641.25975595,0.9275362318840576,0.06116878598117898,0.12180864019899187,3.0267549078135225
0.06999999999999999,0.06799999999999995,0.09,0.07499999999999994,9.234000000000052,0.0037890276435045187,0.1279596174422074,6.073000000000049e-07,1.8618750000000066e-06,0.0012000000000000066,9.234000000000052,7.06751499454757e-07,17633148.036253713,0.7632850241545864,0.1845279672335113,0.1217454550199232,2.7806564619507053
0.06999999999999999,0.06799999999999995,0.09,0.07599999999999994,8.710740000000056,0.003997064260842668,0.12801787864373007,5.81097333333338e-07,1.7649693333333397e-06,0.0011320000000000071,8.710740000000056,7.064298553846287e-07,18601296.283145927,0.5990338164251175,0.32495009950539805,0.12182408128353606,2.5688257295696846
0.06999999999999999,0.06799999999999995,0.09,0.07699999999999994,8.187480000000052,0.004235834267415237,0.12820328837854164,5.548946666666714e-07,1.6654796666666735e-06,0.0010640000000000068,8.187480000000052,7.054082047405116e-07,19712469.72093517,0.4347826086956458,0.48611688771073674,0.12207430054274601,2.3986559020511566
0.06999999999999999,0.06799999999999995,0.09,0.07799999999999994,7.664220000000056,0.004512487011248742,0.12854532715319095,5.286920000000048e-07,1.5633720000000072e-06,0.0009960000000000073,7.664220000000056,7.035312251309031e-07,20999939.553733755,0.27053140096617656,0.6728540529513346,0.12253589814386877,2.2798382069450676
0.06999999999999999,0.06799999999999995,0.09,0.07899999999999993,7.14096000000006,0.004836580414501243,0.12908425573746718,5.024893333333385e-07,1.458612333333342e-06,0.0009280000000000078,7.14096000000006,7.005939723653526e-07,22508185.862498857,0.10628019323670736,0.8916130739461602,0.12326320791140451,2.225329935513847
0.08,0.07199999999999994,0.09,0.08199999999999993,9.972720000000075,0.004546160724987597,0.042868729456893795,1.289472000000009e-06,1.5517920000000103e-06,0.0012960000000000098,9.972720000000075,2.109594864197545e-06,21156648.24924976,0.9951690821256111,0.6955833913977353,0.006911252927782987,4.383585282100087
0.08,0.07199999999999994,0.09,0.08299999999999993,9.418680000000077,0.0049358458212817565,0.04534527350675572,1.258368000000009e-06,1.429278000000011e-06,0.0012240000000000098,9.418680000000077,1.9943787853316993e-06,22970141.218153324,0.8212560386473486,0.9586159903524527,0.01025346696086508,4.391253563607817
0.08,0.07299999999999994,0.09,0.08099999999999993,9.903465000000073,0.00433583543873184,0.04378794198775582,1.214135250000009e-06,1.62706725000001e-06,0.0012870000000000095,9.903465000000073,2.0653094754310493e-06,20177849.13315648,0.9734299516908276,0.5536164360385137,0.008151773975734163,4.035674501125244
0.08,0.07299999999999994,0.09,0.08199999999999993,9.341730000000071,0.004684876202647252,0.04564948112303435,1.1817171666666758e-06,1.5058446666666773e-06,0.0012140000000000093,9.341730000000071,1.981088268083382e-06,21802193.962458126,0.797101449275366,0.7892146155606466,0.010664009613701635,3.9803975885610927
0.08,0.07399999999999994,0.09,0.07999999999999993,9.849600000000073,0.004143321756313601,0.04616394920203595,1.138506666666676e-06,1.702666666666677e-06,0.0012800000000000094,9.849600000000073,1.9590102896341615e-06,19281940.583398473,0.9565217391304409,0.4236720919967083,0.011358308765500612,3.72826771015024
0.08,0.07399999999999994,0.09,0.08099999999999993,9.280170000000071,0.004457153625376327,0.047584624673001785,1.1047380000000093e-06,1.58278050000001e-06,0.0012060000000000091,9.280170000000071,1.9005225347137786e-06,20742432.384022795,0.7777777777777812,0.6355047048921034,0.013275577911503585,3.6176183210290542
0.08,0.07399999999999994,0.09,0.08199999999999993,8.710740000000076,0.0048323232618297934,0.049410349031521666,1.0709693333333426e-06,1.4598973333333438e-06,0.0011320000000000097,8.710740000000076,1.8302977669565365e-06,22488374.182476595,0.5990338164251237,0.888739548779385,0.015739479804112826,3.5903200266382536
0.08,0.07499999999999994,0.09,0.07899999999999993,9.811125000000075,0.0039666410189730635,0.05049471602553189,1.0626562500000097e-06,1.77850625000001e-06,0.0012750000000000096,9.811125000000075,1.790992377325377e-06,18459714.437326163,0.944444444444451,0.30441478919024734,0.017202884658387103,3.459365796372235
0.08,0.07499999999999994,0.09,0.07999999999999993,9.234000000000071,0.004249816773343347,0.05157908319662231,1.0275000000000094e-06,1.6600000000000106e-06,0.0012000000000000092,9.234000000000071,1.7533396464646622e-06,19777540.662650477,0.7632850241545927,0.4955549055080464,0.018666289751639534,3.2996311732315102
0.08,0.07499999999999994,0.09,0.08099999999999993,8.656875000000074,0.004585456290446389,0.05295718386193268,9.923437500000092e-07,1.5384937500000103e-06,0.0011250000000000097,8.656875000000074,1.7077126255942249e-06,21339519.578808673,0.5821256038647364,0.722107409915033,0.020526102171635405,3.2111177335959105
0.08,0.07499999999999994,0.09,0.08199999999999993,8.079750000000072,0.00498935311980618,0.05473810867474276,9.571875000000096e-07,1.4139500000000104e-06,0.0010500000000000093,8.079750000000072,1.6521515574151717e-06,23219150.252837624,0.40096618357487857,0.9947327521372066,0.022929544945677647,3.2152935999447263
0.08,0.07599999999999994,0.08,0.06799999999999995,9.480240000000064,0.0049613500919055385,0.06786205946741372,9.258026666666746e-07,1.421930666666673e-06,0.0012320000000000083,9.480240000000064,1.3326393600000146e-06,20523405.735675726,0.8405797101449295,0.9758310561848752,0.040640940998249074,4.514042183802788
0.08,0.07599999999999994,0.09,0.07799999999999994,9.788040000000064,0.003804087693394012,0.05793280915645029,9.866560000000088e-07,1.8545040000000084e-06,0.0012720000000000084,9.788040000000064,1.5610437818181992e-06,17703233.586985983,0.9371980676328534,0.194693313818465,0.02724094525452833,3.2282217757900185
0.08,0.07599999999999994,0.09,0.07899999999999993,9.203220000000073,0.004060444335411935,0.058739615003864334,9.500746666666759e-07,1.7374196666666768e-06,0.0011960000000000096,9.203220000000073,1.5396023874345727e-06,18896250.646792382,0.7536231884058008,0.3677308624712823,0.028329768134682732,3.0246610582946496
0.08,0.07599999999999994,0.09,0.07999999999999993,8.618400000000076,0.004361930653596426,0.05976662767360745,9.134933333333431e-07,1.6173333333333442e-06,0.0011200000000000099,8.618400000000076,1.5131462994836659e-06,20299289.468260374,0.5700483091787465,0.5712303818922003,0.029715770599351155,2.8823214619199913
0.08,0.07599999999999994,0.09,0.08099999999999993,8.033580000000073,0.004721364472091184,0.06108608044435437,8.769120000000097e-07,1.4942070000000104e-06,0.0010440000000000093,8.033580000000073,1.480462502080461e-06,21972000.86734955,0.38647342995169054,0.8138437441428508,0.031496434895076184,2.818604213035849
0.08,0.07699999999999994,0.08,0.06699999999999995,9.549495000000059,0.004755641029738961,0.08296078147636271,8.64357416666675e-07,1.483437416666673e-06,0.0012410000000000077,9.549495000000059,1.0901012488980015e-06,19672457.814617306,0.8623188405797106,0.8369799947386656,0.0610173847698542,4.321933895986317
0.08,0.07699999999999994,0.09,0.07699999999999994,9.780345000000064,0.003654184829566956,0.0712960743489842,9.105799166666757e-07,1.930579916666675e-06,0.0012710000000000082,9.780345000000064,1.2684520476438499e-06,17005624.691613533,0.9347826086956553,0.09351074297305108,0.04527530747666382,3.036644619509732
0.08,0.07699999999999994,0.09,0.07799999999999994,9.187830000000066,0.003886974708918867,0.07184310183893405,8.725355000000095e-07,1.8149580000000084e-06,0.0011940000000000084,9.187830000000066,1.2587938045838553e-06,18088968.17447007,0.7487922705314023,0.2506410195953495,0.046013547102764556,2.7936723978876703
0.08,0.07699999999999994,0.09,0.07899999999999993,8.595315000000074,0.004158791638896365,0.07256027594668356,8.344910833333432e-07,1.696333083333344e-06,0.0011170000000000095,8.595315000000074,1.246352088894869e-06,19353933.388769783,0.5628019323671516,0.43411407055828255,0.04698140768542496,2.603615345903445
0.08,0.07699999999999994,0.09,0.07999999999999993,8.002800000000075,0.004480120137859835,0.07349724831905376,7.964466666666763e-07,1.5746666666666771e-06,0.0010400000000000097,8.002800000000075,1.2304630930446987e-06,20849312.552921113,0.3768115942028987,0.6510068155063183,0.048245896484532126,2.4806943101058647
0.08,0.07699999999999994,0.09,0.08099999999999993,7.410285000000076,0.00486557508507792,0.07472577471095736,7.584022500000101e-07,1.4499202500000104e-06,0.0009630000000000099,7.410285000000076,1.21023370914181e-06,22643119.509503894,0.19082125603864578,0.9111841163856743,0.04990385130559046,2.4447358521928764
0.08,0.07799999999999994,0.08,0.06599999999999995,9.634140000000064,0.004567301058919304,0.11459449226797404,8.032973333333418e-07,1.5446093333333395e-06,0.0012520000000000083,9.634140000000064,7.891797389830699e-07,18893359.87438456,0.8888888888888914,0.7098528541760342,0.1037085826639835,4.190080957682726
0.08,0.07799999999999994,0.08,0.06699999999999995,9.033930000000066,0.0048373713807147774,0.1148755712991028,7.637513333333419e-07,1.4583738333333398e-06,0.0011740000000000084,9.033930000000066,7.872487638078322e-07,20010548.27848772,0.7004830917874404,0.892146966314151,0.10408791219066647,3.9898311201812895
0.08,0.07799999999999994,0.09,0.07599999999999994,9.788040000000064,0.003515647845844018,0.09916198324899732,8.34504000000009e-07,2.006656000000008e-06,0.0012720000000000084,9.788040000000064,9.119992212121435e-07,16360909.642709,0.9371980676328534,0.0,0.08288167744024413,2.8944758803388044
0.08,0.07799999999999994,0.09,0.07699999999999994,9.187830000000066,0.003727642542900764,0.09939967849071492,7.949580000000091e-07,1.8925355000000086e-06,0.0011940000000000084,9.187830000000066,9.09818350221172e-07,17347477.76197585,0.7487922705314023,0.14309378691085883,0.083202458478849,2.6157668438947734
0.08,0.07799999999999994,0.09,0.07799999999999994,8.587620000000065,0.003973554219386805,0.099773274465179,7.554120000000092e-07,1.7754120000000084e-06,0.0011160000000000085,8.587620000000065,9.064115814751507e-07,18491886.671938594,0.5603864734299507,0.3090811135870847,0.08370664402266215,2.383028291486684
0.08,0.07799999999999994,0.09,0.07899999999999993,7.9874100000000725,0.004262021302416262,0.10031795165131234,7.158660000000099e-07,1.6552465000000101e-06,0.0010380000000000094,7.9874100000000725,9.014902119540448e-07,19834337.3630452,0.3719806763285017,0.5037928110158412,0.0844417118019314,2.207969362819119
0.08,0.07799999999999994,0.09,0.07999999999999993,7.387200000000073,0.004604892848400753,0.10108301194845615,6.763200000000099e-07,1.5320000000000105e-06,0.0009600000000000095,7.387200000000073,8.94667162698434e-07,21429972.258485492,0.18357487922705037,0.7352268450745728,0.08547419707567833,2.106652524905975
0.09,0.08099999999999993,0.09,0.08399999999999994,9.972720000000082,0.004809753170790039,0.039090352576007105,1.7474130000000107e-06,1.466748000000011e-06,0.0012960000000000107,9.972720000000082,2.3135030905923525e-06,22383338.855754197,0.9951690821256133,0.8735050177149746,0.001812153546014872,4.734329435352804
0.09,0.08199999999999993,0.09,0.08299999999999993,9.95733000000008,0.004521403789501334,0.03774756661514489,1.6538713333333446e-06,1.560288833333345e-06,0.0012940000000000104,9.95733000000008,2.395800831851583e-06,21041435.917900942,0.9903381642512166,0.6788727674990208,0.0,4.3287600277516916
0.09,0.08199999999999993,0.09,0.08399999999999994,9.326340000000076,0.004977363375009486,0.0407238094611946,1.6079240000000111e-06,1.4173560000000113e-06,0.00121200000000001,9.326340000000076,2.220707067768613e-06,23163353.102537215,0.7922705314009715,0.9866398233476039,0.004016581334978528,4.3541078222331
0.09,0.08299999999999993,0.09,0.08199999999999993,9.95733000000008,0.004265565102656083,0.0377475666151449,1.560288833333345e-06,1.6538713333333446e-06,0.0012940000000000104,9.95733000000008,2.3958008318515825e-06,19850829.286598943,0.9903381642512166,0.5061848321532185,9.36436748661891e-18,3.9833841570600867
0.09,0.08299999999999993,0.09,0.08299999999999993,9.318645000000082,0.004663830278455196,0.039923012510036035,1.5126399166666785e-06,1.5126399166666785e-06,0.0012110000000000107,9.318645000000082,2.2652511875000173e-06,21704251.711370442,0.7898550724637751,0.775008878183763,0.0029358677462334617,3.9225188415050845
0.09,0.08399999999999994,0.09,0.08099999999999993,9.972720000000082,0.004037222936850051,0.039090352576007105,1.466748000000011e-06,1.7474130000000107e-06,0.0012960000000000107,9.972720000000082,2.3135030905923525e-06,18788184.304454528,0.9951690821256133,0.3520567069206038,0.001812153546014872,3.691432813764062
0.09,0.08399999999999994,0.09,0.08199999999999993,9.326340000000076,0.0043874560263731065,0.0407238094611946,1.4173560000000113e-06,1.6079240000000111e-06,0.00121200000000001,9.326340000000076,2.220707067768613e-06,20418077.906667087,0.7922705314009715,0.5884596914156779,0.004016581334978528,3.5577475583692486
0.09,0.08399999999999994,0.09,0.08299999999999993,8.679960000000078,0.0048155216269246326,0.042868295088939246,1.3679640000000112e-06,1.464991000000012e-06,0.00112800000000001,8.679960000000078,2.109616239911326e-06,22410183.74856892,0.5893719806763318,0.8773986539445034,0.0069106667275604244,3.5298239166455625
0.09,0.08499999999999994,0.09,0.08099999999999993,9.34942500000008,0.004142203693795428,0.043339719122586565,1.3221562500000116e-06,1.703126250000011e-06,0.0012150000000000103,9.34942500000008,2.086669072338461e-06,19276737.411568746,0.7995169082125668,0.4229174136865914,0.007546875892051595,3.2519324279029345
0.09,0.08499999999999994,0.09,0.08199999999999993,8.695350000000081,0.004516518072453034,0.04493783766616344,1.2709791666666783e-06,1.5619766666666781e-06,0.0011300000000000103,8.695350000000081,2.012461128387402e-06,21018699.062939327,0.5942028985507292,0.675574969186504,0.009703612907558804,3.1434622469327542
0.09,0.08499999999999994,0.09,0.08299999999999993,8.041275000000079,0.004977412246984559,0.04704436541582614,1.219802083333345e-06,1.417342083333345e-06,0.0010450000000000103,8.041275000000079,1.9223482067953203e-06,23163580.53998354,0.38888888888889034,0.9866728113236433,0.01254647233757462,3.152558761651532
